id,name,relationship,relative,relativename
Q21197635,Pablo Ramos,child,Q21484035,Verónica Ramos
Q250993,Álvaro García Linera,spouse,Q61864547,Claudia Fernández Valdivia
Q312668,Carlos de Mesa,father,Q55284652,José Mesa Figueroa
Q312668,Carlos de Mesa,mother,Q16438439,Teresa Gisbert Carbonell
Q312668,Carlos de Mesa,sibling,Q23807404,Isabel Mesa de Inchauste
Q312668,Carlos de Mesa,sibling,Q53642654,Andrés de Mesa Gisbert
Q312668,Carlos de Mesa,sibling,Q53642729,Teresa Guiomar de Mesa Gisbert
Q379645,Gonzalo Sánchez de Lozada,mother,Q20685422,Carmen Sánchez de Bustamante Calvo
