wanted,position,positionid,from,start,end
Q98640232,Minister of Mining and Metallurgy,Q110419034,Q98645854,2020-05-08,2020-05-30
Q88328669,Minister of Health,Q98966129,Q19545830,2019-01-23,2019-11-10
Q60829967,President of the Chamber of Deputies,Q104635468,Q19545830,2015-01-22,2019-01-22
Q16301834,President of the Senate,Q56378023,Q19545830,2012-01-22,2014-01-22
Q20195199,President of the Chamber of Deputies,Q104635468,Q5339974,2006-01-22,2010-01-22
